order_id,item_id,product_id,quantity,list_price_x,discount,source_x,extraction_date_x,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,source_y,extraction_date_y,is_late,days_late,delivery_status,product_name,brand_id,category_id,model_year,list_price_y,source,extraction_date,exchange_rate,local_price_egp,brand_name,source_brand,extraction_date_brand,first_name,last_name,phone,email,street,city,state,zip_code,source_customer,extraction_date_customer,locality,store_name,phone_store,email_store,street_store,city_store,state_store,zip_code_store,source_store,extraction_date_store,category_name,source_category,extraction_date_category,first_name_staff,last_name_staff,email_staff,phone_staff,active,store_id_staff,manager_id,source_staff,extraction_date_staff,quantity_stock,source_stock,extraction_date_stock
1039,1,18,2,449.0,0.2,postgres db,2025-04-18 21:40:55,1077,4,2017-08-02,2017-08-04,2017-08-03,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,data lake,2025-04-18 21:40:55,51.1269,22955.9781,Pure Cycles,data lake,2025-04-18 21:40:55,Heather,Perry,0,heather.perry@gmail.com,982 Durham Street ,Sunnyside,NY,11104,data lake,2025-04-18 21:40:55,not_local,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432.0,data lake,2025-04-18 21:40:55,Cruisers Bicycles,data lake,2025-04-18 21:40:55,Venita,Daniel,venita.daniel@bikes.shop,0,1,2.0,5.0,data lake,2025-04-18 21:40:55,13.0,data lake,2025-04-18 21:40:55
1040,1,97,1,349.99,0.1,postgres db,2025-04-18 21:40:55,1225,4,2017-08-04,2017-08-07,2017-08-05,1,2,postgres db,2025-04-18 21:40:55,False,0.0,Early,Electra Savannah 3i (20-inch) - Girl's - 2017,1,1,2017,349.99,data lake,2025-04-18 21:40:55,51.1269,17893.903731,Electra,data lake,2025-04-18 21:40:55,Mellisa,Griffin,0,mellisa.griffin@msn.com,49 Alton Circle ,Los Banos,CA,93635,data lake,2025-04-18 21:40:55,not_local,Santa Cruz Bikes,(831) 476-4321,0,3700 Portola Drive,Santa Cruz,CA,0.0,data lake,2025-04-18 21:40:55,Children Bicycles,data lake,2025-04-18 21:40:55,Mireya,0,mireya.copeland@bikes.shop,(831) 555-5555,1,1.0,1.0,data lake,2025-04-18 21:40:55,20.0,data lake,2025-04-18 21:40:55
1040,2,28,2,2499.99,0.2,postgres db,2025-04-18 21:40:55,1225,4,2017-08-04,2017-08-07,2017-08-05,1,2,postgres db,2025-04-18 21:40:55,False,0.0,Early,Surly Karate Monkey 27.5+ Frameset - 2017,8,6,2017,2499.99,data lake,2025-04-18 21:40:55,51.1269,127816.738731,Surly,data lake,2025-04-18 21:40:55,Mellisa,Griffin,0,mellisa.griffin@msn.com,49 Alton Circle ,Los Banos,CA,93635,data lake,2025-04-18 21:40:55,not_local,Santa Cruz Bikes,(831) 476-4321,0,3700 Portola Drive,Santa Cruz,CA,0.0,data lake,2025-04-18 21:40:55,Mountain Bikes,data lake,2025-04-18 21:40:55,Mireya,0,mireya.copeland@bikes.shop,(831) 555-5555,1,1.0,1.0,data lake,2025-04-18 21:40:55,20.0,data lake,2025-04-18 21:40:55
1040,3,64,1,489.99,0.07,postgres db,2025-04-18 21:40:55,1225,4,2017-08-04,2017-08-07,2017-08-05,1,2,postgres db,2025-04-18 21:40:55,False,0.0,Early,Electra Townie Original 7D - 2017,1,3,2017,489.99,data lake,2025-04-18 21:40:55,51.1269,25051.669731,Electra,data lake,2025-04-18 21:40:55,Mellisa,Griffin,0,mellisa.griffin@msn.com,49 Alton Circle ,Los Banos,CA,93635,data lake,2025-04-18 21:40:55,not_local,Santa Cruz Bikes,(831) 476-4321,0,3700 Portola Drive,Santa Cruz,CA,0.0,data lake,2025-04-18 21:40:55,Cruisers Bicycles,data lake,2025-04-18 21:40:55,Mireya,0,mireya.copeland@bikes.shop,(831) 555-5555,1,1.0,1.0,data lake,2025-04-18 21:40:55,30.0,data lake,2025-04-18 21:40:55
1040,4,27,2,999.99,0.07,postgres db,2025-04-18 21:40:55,1225,4,2017-08-04,2017-08-07,2017-08-05,1,2,postgres db,2025-04-18 21:40:55,False,0.0,Early,Surly Big Dummy Frameset - 2017,8,6,2017,999.99,data lake,2025-04-18 21:40:55,51.1269,51126.388731,Surly,data lake,2025-04-18 21:40:55,Mellisa,Griffin,0,mellisa.griffin@msn.com,49 Alton Circle ,Los Banos,CA,93635,data lake,2025-04-18 21:40:55,not_local,Santa Cruz Bikes,(831) 476-4321,0,3700 Portola Drive,Santa Cruz,CA,0.0,data lake,2025-04-18 21:40:55,Mountain Bikes,data lake,2025-04-18 21:40:55,Mireya,0,mireya.copeland@bikes.shop,(831) 555-5555,1,1.0,1.0,data lake,2025-04-18 21:40:55,21.0,data lake,2025-04-18 21:40:55
1040,5,8,2,1799.99,0.05,postgres db,2025-04-18 21:40:55,1225,4,2017-08-04,2017-08-07,2017-08-05,1,2,postgres db,2025-04-18 21:40:55,False,0.0,Early,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,1799.99,data lake,2025-04-18 21:40:55,51.1269,92027.908731,Trek,data lake,2025-04-18 21:40:55,Mellisa,Griffin,0,mellisa.griffin@msn.com,49 Alton Circle ,Los Banos,CA,93635,data lake,2025-04-18 21:40:55,not_local,Santa Cruz Bikes,(831) 476-4321,0,3700 Portola Drive,Santa Cruz,CA,0.0,data lake,2025-04-18 21:40:55,Mountain Bikes,data lake,2025-04-18 21:40:55,Mireya,0,mireya.copeland@bikes.shop,(831) 555-5555,1,1.0,1.0,data lake,2025-04-18 21:40:55,0.0,data lake,2025-04-18 21:40:55
1041,1,89,1,209.99,0.1,postgres db,2025-04-18 21:40:55,70,4,2017-08-04,2017-08-06,2017-08-05,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early,Trek Precaliber 16 Boys - 2017,9,1,2017,209.99,data lake,2025-04-18 21:40:55,51.1269,10736.137731,Trek,data lake,2025-04-18 21:40:55,Tomasa,Carson,0,tomasa.carson@aol.com,10 Clark Avenue ,East Elmhurst,NY,11369,data lake,2025-04-18 21:40:55,not_local,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432.0,data lake,2025-04-18 21:40:55,Children Bicycles,data lake,2025-04-18 21:40:55,Venita,Daniel,venita.daniel@bikes.shop,0,1,2.0,5.0,data lake,2025-04-18 21:40:55,8.0,data lake,2025-04-18 21:40:55
1041,2,61,2,4999.99,0.07,postgres db,2025-04-18 21:40:55,70,4,2017-08-04,2017-08-06,2017-08-05,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early,Trek Powerfly 8 FS Plus - 2017,9,5,2017,4999.99,data lake,2025-04-18 21:40:55,51.1269,255633.988731,Trek,data lake,2025-04-18 21:40:55,Tomasa,Carson,0,tomasa.carson@aol.com,10 Clark Avenue ,East Elmhurst,NY,11369,data lake,2025-04-18 21:40:55,not_local,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432.0,data lake,2025-04-18 21:40:55,Electric Bikes,data lake,2025-04-18 21:40:55,Venita,Daniel,venita.daniel@bikes.shop,0,1,2.0,5.0,data lake,2025-04-18 21:40:55,20.0,data lake,2025-04-18 21:40:55
1041,3,94,2,249.99,0.1,postgres db,2025-04-18 21:40:55,70,4,2017-08-04,2017-08-06,2017-08-05,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early,Haro Shredder Pro 20 - 2017,2,1,2017,249.99,data lake,2025-04-18 21:40:55,51.1269,12781.213731,Haro,data lake,2025-04-18 21:40:55,Tomasa,Carson,0,tomasa.carson@aol.com,10 Clark Avenue ,East Elmhurst,NY,11369,data lake,2025-04-18 21:40:55,not_local,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432.0,data lake,2025-04-18 21:40:55,Children Bicycles,data lake,2025-04-18 21:40:55,Venita,Daniel,venita.daniel@bikes.shop,0,1,2.0,5.0,data lake,2025-04-18 21:40:55,2.0,data lake,2025-04-18 21:40:55
1042,1,23,1,299.99,0.1,postgres db,2025-04-18 21:40:55,539,4,2017-08-06,2017-08-07,2017-08-07,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,299.99,data lake,2025-04-18 21:40:55,51.1269,15337.558731,Electra,data lake,2025-04-18 21:40:55,Jamika,Acevedo,0,jamika.acevedo@yahoo.com,8027 NW. Poplar St. ,Ozone Park,NY,11417,data lake,2025-04-18 21:40:55,not_local,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432.0,data lake,2025-04-18 21:40:55,Children Bicycles,data lake,2025-04-18 21:40:55,Venita,Daniel,venita.daniel@bikes.shop,0,1,2.0,5.0,data lake,2025-04-18 21:40:55,12.0,data lake,2025-04-18 21:40:55
1043,1,55,2,2699.99,0.1,postgres db,2025-04-18 21:40:55,1235,4,2017-08-06,2017-08-09,2017-08-08,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early,Trek Domane S 6 - 2017,9,7,2017,2699.99,data lake,2025-04-18 21:40:55,51.1269,138042.118731,Trek,data lake,2025-04-18 21:40:55,Georgina,Gonzales,0,georgina.gonzales@yahoo.com,307 Chapel St. ,Endicott,NY,13760,data lake,2025-04-18 21:40:55,not_local,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432.0,data lake,2025-04-18 21:40:55,Road Bikes,data lake,2025-04-18 21:40:55,Marcelene,Boyer,0,(516) 379-4445,1,2.0,5.0,data lake,2025-04-18 21:40:55,5.0,data lake,2025-04-18 21:40:55
1043,2,20,1,599.99,0.07,postgres db,2025-04-18 21:40:55,1235,4,2017-08-06,2017-08-09,2017-08-08,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early,Electra Townie Original 7D EQ - Women's - 2016,1,3,2016,599.99,data lake,2025-04-18 21:40:55,51.1269,30675.628731,Electra,data lake,2025-04-18 21:40:55,Georgina,Gonzales,0,georgina.gonzales@yahoo.com,307 Chapel St. ,Endicott,NY,13760,data lake,2025-04-18 21:40:55,not_local,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432.0,data lake,2025-04-18 21:40:55,Cruisers Bicycles,data lake,2025-04-18 21:40:55,Marcelene,Boyer,0,(516) 379-4445,1,2.0,5.0,data lake,2025-04-18 21:40:55,20.0,data lake,2025-04-18 21:40:55
1044,1,97,2,349.99,0.1,postgres db,2025-04-18 21:40:55,1270,4,2017-08-07,2017-08-10,2017-08-08,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early,Electra Savannah 3i (20-inch) - Girl's - 2017,1,1,2017,349.99,data lake,2025-04-18 21:40:55,51.1269,17893.903731,Electra,data lake,2025-04-18 21:40:55,Ciera,Webb,0,ciera.webb@yahoo.com,958 Anderson Ave. ,Orchard Park,NY,14127,data lake,2025-04-18 21:40:55,not_local,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432.0,data lake,2025-04-18 21:40:55,Children Bicycles,data lake,2025-04-18 21:40:55,Venita,Daniel,venita.daniel@bikes.shop,0,1,2.0,5.0,data lake,2025-04-18 21:40:55,15.0,data lake,2025-04-18 21:40:55
1045,1,28,1,2499.99,0.05,postgres db,2025-04-18 21:40:55,185,4,2017-08-07,2017-08-09,2017-08-10,3,9,postgres db,2025-04-18 21:40:55,True,1.0,Late,Surly Karate Monkey 27.5+ Frameset - 2017,8,6,2017,2499.99,data lake,2025-04-18 21:40:55,51.1269,127816.738731,Surly,data lake,2025-04-18 21:40:55,Morton,Lee,0,morton.lee@yahoo.com,313 Ridge St. ,San Angelo,TX,76901,data lake,2025-04-18 21:40:55,not_local,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088.0,data lake,2025-04-18 21:40:55,Mountain Bikes,data lake,2025-04-18 21:40:55,Layla,Terrell,layla.terrell@bikes.shop,(972) 530-5556,1,3.0,7.0,data lake,2025-04-18 21:40:55,20.0,data lake,2025-04-18 21:40:55
1045,2,104,2,481.99,0.05,postgres db,2025-04-18 21:40:55,185,4,2017-08-07,2017-08-09,2017-08-10,3,9,postgres db,2025-04-18 21:40:55,True,1.0,Late,Sun Bicycles Streamway - 2017,7,2,2017,481.99,data lake,2025-04-18 21:40:55,51.1269,24642.654531,Sun Bicycles,data lake,2025-04-18 21:40:55,Morton,Lee,0,morton.lee@yahoo.com,313 Ridge St. ,San Angelo,TX,76901,data lake,2025-04-18 21:40:55,not_local,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088.0,data lake,2025-04-18 21:40:55,Comfort Bicycles,data lake,2025-04-18 21:40:55,Layla,Terrell,layla.terrell@bikes.shop,(972) 530-5556,1,3.0,7.0,data lake,2025-04-18 21:40:55,22.0,data lake,2025-04-18 21:40:55
1046,1,60,1,1559.99,0.07,postgres db,2025-04-18 21:40:55,1134,4,2017-08-07,2017-08-09,2017-08-08,3,8,postgres db,2025-04-18 21:40:55,False,0.0,Early,Sun Bicycles ElectroLite - 2017,7,5,2017,1559.99,data lake,2025-04-18 21:40:55,51.1269,79757.452731,Sun Bicycles,data lake,2025-04-18 21:40:55,Sherril,Alvarado,0,sherril.alvarado@hotmail.com,9434 Cypress Court ,Desoto,TX,75115,data lake,2025-04-18 21:40:55,not_local,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088.0,data lake,2025-04-18 21:40:55,Electric Bikes,data lake,2025-04-18 21:40:55,Kali,Vargas,kali.vargas@bikes.shop,(972) 530-5555,1,3.0,1.0,data lake,2025-04-18 21:40:55,7.0,data lake,2025-04-18 21:40:55
1046,2,79,1,402.99,0.07,postgres db,2025-04-18 21:40:55,1134,4,2017-08-07,2017-08-09,2017-08-08,3,8,postgres db,2025-04-18 21:40:55,False,0.0,Early,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,7,3,2017,402.99,data lake,2025-04-18 21:40:55,51.1269,20603.629431,Sun Bicycles,data lake,2025-04-18 21:40:55,Sherril,Alvarado,0,sherril.alvarado@hotmail.com,9434 Cypress Court ,Desoto,TX,75115,data lake,2025-04-18 21:40:55,not_local,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088.0,data lake,2025-04-18 21:40:55,Cruisers Bicycles,data lake,2025-04-18 21:40:55,Kali,Vargas,kali.vargas@bikes.shop,(972) 530-5555,1,3.0,1.0,data lake,2025-04-18 21:40:55,29.0,data lake,2025-04-18 21:40:55
1046,3,32,1,469.99,0.07,postgres db,2025-04-18 21:40:55,1134,4,2017-08-07,2017-08-09,2017-08-08,3,8,postgres db,2025-04-18 21:40:55,False,0.0,Early,Trek Farley Alloy Frameset - 2017,9,6,2017,469.99,data lake,2025-04-18 21:40:55,51.1269,24029.131731,Trek,data lake,2025-04-18 21:40:55,Sherril,Alvarado,0,sherril.alvarado@hotmail.com,9434 Cypress Court ,Desoto,TX,75115,data lake,2025-04-18 21:40:55,not_local,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088.0,data lake,2025-04-18 21:40:55,Mountain Bikes,data lake,2025-04-18 21:40:55,Kali,Vargas,kali.vargas@bikes.shop,(972) 530-5555,1,3.0,1.0,data lake,2025-04-18 21:40:55,14.0,data lake,2025-04-18 21:40:55
1046,4,41,2,1469.99,0.1,postgres db,2025-04-18 21:40:55,1134,4,2017-08-07,2017-08-09,2017-08-08,3,8,postgres db,2025-04-18 21:40:55,False,0.0,Early,Haro Shift R3 - 2017,2,6,2017,1469.99,data lake,2025-04-18 21:40:55,51.1269,75156.031731,Haro,data lake,2025-04-18 21:40:55,Sherril,Alvarado,0,sherril.alvarado@hotmail.com,9434 Cypress Court ,Desoto,TX,75115,data lake,2025-04-18 21:40:55,not_local,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088.0,data lake,2025-04-18 21:40:55,Mountain Bikes,data lake,2025-04-18 21:40:55,Kali,Vargas,kali.vargas@bikes.shop,(972) 530-5555,1,3.0,1.0,data lake,2025-04-18 21:40:55,25.0,data lake,2025-04-18 21:40:55
1046,5,17,2,429.0,0.05,postgres db,2025-04-18 21:40:55,1134,4,2017-08-07,2017-08-09,2017-08-08,3,8,postgres db,2025-04-18 21:40:55,False,0.0,Early,Pure Cycles Vine 8-Speed - 2016,4,3,2016,429.0,data lake,2025-04-18 21:40:55,51.1269,21933.4401,Pure Cycles,data lake,2025-04-18 21:40:55,Sherril,Alvarado,0,sherril.alvarado@hotmail.com,9434 Cypress Court ,Desoto,TX,75115,data lake,2025-04-18 21:40:55,not_local,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088.0,data lake,2025-04-18 21:40:55,Cruisers Bicycles,data lake,2025-04-18 21:40:55,Kali,Vargas,kali.vargas@bikes.shop,(972) 530-5555,1,3.0,1.0,data lake,2025-04-18 21:40:55,22.0,data lake,2025-04-18 21:40:55
1047,1,28,2,2499.99,0.1,postgres db,2025-04-18 21:40:55,116,3,2017-08-08,2017-08-08,,3,8,postgres db,2025-04-18 21:40:55,False,,Late,Surly Karate Monkey 27.5+ Frameset - 2017,8,6,2017,2499.99,data lake,2025-04-18 21:40:55,51.1269,127816.738731,Surly,data lake,2025-04-18 21:40:55,Merlene,Vinson,0,merlene.vinson@gmail.com,431 Vine Dr. ,Euless,TX,76039,data lake,2025-04-18 21:40:55,not_local,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088.0,data lake,2025-04-18 21:40:55,Mountain Bikes,data lake,2025-04-18 21:40:55,Kali,Vargas,kali.vargas@bikes.shop,(972) 530-5555,1,3.0,1.0,data lake,2025-04-18 21:40:55,20.0,data lake,2025-04-18 21:40:55
1047,2,78,1,647.99,0.2,postgres db,2025-04-18 21:40:55,116,3,2017-08-08,2017-08-08,,3,8,postgres db,2025-04-18 21:40:55,False,,Late,Sun Bicycles Biscayne Tandem CB - 2017,7,3,2017,647.99,data lake,2025-04-18 21:40:55,51.1269,33129.719931,Sun Bicycles,data lake,2025-04-18 21:40:55,Merlene,Vinson,0,merlene.vinson@gmail.com,431 Vine Dr. ,Euless,TX,76039,data lake,2025-04-18 21:40:55,not_local,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088.0,data lake,2025-04-18 21:40:55,Cruisers Bicycles,data lake,2025-04-18 21:40:55,Kali,Vargas,kali.vargas@bikes.shop,(972) 530-5555,1,3.0,1.0,data lake,2025-04-18 21:40:55,19.0,data lake,2025-04-18 21:40:55
1047,3,35,1,832.99,0.05,postgres db,2025-04-18 21:40:55,116,3,2017-08-08,2017-08-08,,3,8,postgres db,2025-04-18 21:40:55,False,,Late,Sun Bicycles Spider 3i - 2017,7,6,2017,832.99,data lake,2025-04-18 21:40:55,51.1269,42588.196431,Sun Bicycles,data lake,2025-04-18 21:40:55,Merlene,Vinson,0,merlene.vinson@gmail.com,431 Vine Dr. ,Euless,TX,76039,data lake,2025-04-18 21:40:55,not_local,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088.0,data lake,2025-04-18 21:40:55,Mountain Bikes,data lake,2025-04-18 21:40:55,Kali,Vargas,kali.vargas@bikes.shop,(972) 530-5555,1,3.0,1.0,data lake,2025-04-18 21:40:55,3.0,data lake,2025-04-18 21:40:55
1047,4,49,1,3499.99,0.05,postgres db,2025-04-18 21:40:55,116,3,2017-08-08,2017-08-08,,3,8,postgres db,2025-04-18 21:40:55,False,,Late,Trek Domane SL 6 - 2017,9,7,2017,3499.99,data lake,2025-04-18 21:40:55,51.1269,178943.63873099998,Trek,data lake,2025-04-18 21:40:55,Merlene,Vinson,0,merlene.vinson@gmail.com,431 Vine Dr. ,Euless,TX,76039,data lake,2025-04-18 21:40:55,not_local,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088.0,data lake,2025-04-18 21:40:55,Road Bikes,data lake,2025-04-18 21:40:55,Kali,Vargas,kali.vargas@bikes.shop,(972) 530-5555,1,3.0,1.0,data lake,2025-04-18 21:40:55,4.0,data lake,2025-04-18 21:40:55
1048,1,3,2,999.99,0.1,postgres db,2025-04-18 21:40:55,777,4,2017-08-08,2017-08-10,2017-08-09,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early,Surly Wednesday Frameset - 2016,8,6,2016,999.99,data lake,2025-04-18 21:40:55,51.1269,51126.388731,Surly,data lake,2025-04-18 21:40:55,Ilda,Roberson,0,ilda.roberson@aol.com,8853 Lake St. ,Kingston,NY,12401,data lake,2025-04-18 21:40:55,not_local,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432.0,data lake,2025-04-18 21:40:55,Mountain Bikes,data lake,2025-04-18 21:40:55,Venita,Daniel,venita.daniel@bikes.shop,0,1,2.0,5.0,data lake,2025-04-18 21:40:55,28.0,data lake,2025-04-18 21:40:55
1048,2,37,1,379.99,0.1,postgres db,2025-04-18 21:40:55,777,4,2017-08-08,2017-08-10,2017-08-09,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early,Haro Flightline One ST - 2017,2,6,2017,379.99,data lake,2025-04-18 21:40:55,51.1269,19427.710731,Haro,data lake,2025-04-18 21:40:55,Ilda,Roberson,0,ilda.roberson@aol.com,8853 Lake St. ,Kingston,NY,12401,data lake,2025-04-18 21:40:55,not_local,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432.0,data lake,2025-04-18 21:40:55,Mountain Bikes,data lake,2025-04-18 21:40:55,Venita,Daniel,venita.daniel@bikes.shop,0,1,2.0,5.0,data lake,2025-04-18 21:40:55,5.0,data lake,2025-04-18 21:40:55
1048,3,94,1,249.99,0.05,postgres db,2025-04-18 21:40:55,777,4,2017-08-08,2017-08-10,2017-08-09,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early,Haro Shredder Pro 20 - 2017,2,1,2017,249.99,data lake,2025-04-18 21:40:55,51.1269,12781.213731,Haro,data lake,2025-04-18 21:40:55,Ilda,Roberson,0,ilda.roberson@aol.com,8853 Lake St. ,Kingston,NY,12401,data lake,2025-04-18 21:40:55,not_local,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432.0,data lake,2025-04-18 21:40:55,Children Bicycles,data lake,2025-04-18 21:40:55,Venita,Daniel,venita.daniel@bikes.shop,0,1,2.0,5.0,data lake,2025-04-18 21:40:55,2.0,data lake,2025-04-18 21:40:55
1049,1,9,1,2999.99,0.1,postgres db,2025-04-18 21:40:55,194,4,2017-08-09,2017-08-11,2017-08-10,1,2,postgres db,2025-04-18 21:40:55,False,0.0,Early,Trek Conduit+ - 2016,9,5,2016,2999.99,data lake,2025-04-18 21:40:55,51.1269,153380.18873099997,Trek,data lake,2025-04-18 21:40:55,Dorine,Roberson,0,dorine.roberson@msn.com,396 Meadowbrook Lane ,Santa Cruz,CA,95060,data lake,2025-04-18 21:40:55,local,Santa Cruz Bikes,(831) 476-4321,0,3700 Portola Drive,Santa Cruz,CA,0.0,data lake,2025-04-18 21:40:55,Electric Bikes,data lake,2025-04-18 21:40:55,Mireya,0,mireya.copeland@bikes.shop,(831) 555-5555,1,1.0,1.0,data lake,2025-04-18 21:40:55,11.0,data lake,2025-04-18 21:40:55
1049,2,36,2,832.99,0.05,postgres db,2025-04-18 21:40:55,194,4,2017-08-09,2017-08-11,2017-08-10,1,2,postgres db,2025-04-18 21:40:55,False,0.0,Early,Surly Troll Frameset - 2017,8,6,2017,832.99,data lake,2025-04-18 21:40:55,51.1269,42588.196431,Surly,data lake,2025-04-18 21:40:55,Dorine,Roberson,0,dorine.roberson@msn.com,396 Meadowbrook Lane ,Santa Cruz,CA,95060,data lake,2025-04-18 21:40:55,local,Santa Cruz Bikes,(831) 476-4321,0,3700 Portola Drive,Santa Cruz,CA,0.0,data lake,2025-04-18 21:40:55,Mountain Bikes,data lake,2025-04-18 21:40:55,Mireya,0,mireya.copeland@bikes.shop,(831) 555-5555,1,1.0,1.0,data lake,2025-04-18 21:40:55,26.0,data lake,2025-04-18 21:40:55
1049,3,3,1,999.99,0.1,postgres db,2025-04-18 21:40:55,194,4,2017-08-09,2017-08-11,2017-08-10,1,2,postgres db,2025-04-18 21:40:55,False,0.0,Early,Surly Wednesday Frameset - 2016,8,6,2016,999.99,data lake,2025-04-18 21:40:55,51.1269,51126.388731,Surly,data lake,2025-04-18 21:40:55,Dorine,Roberson,0,dorine.roberson@msn.com,396 Meadowbrook Lane ,Santa Cruz,CA,95060,data lake,2025-04-18 21:40:55,local,Santa Cruz Bikes,(831) 476-4321,0,3700 Portola Drive,Santa Cruz,CA,0.0,data lake,2025-04-18 21:40:55,Mountain Bikes,data lake,2025-04-18 21:40:55,Mireya,0,mireya.copeland@bikes.shop,(831) 555-5555,1,1.0,1.0,data lake,2025-04-18 21:40:55,6.0,data lake,2025-04-18 21:40:55
1049,4,26,1,599.99,0.07,postgres db,2025-04-18 21:40:55,194,4,2017-08-09,2017-08-11,2017-08-10,1,2,postgres db,2025-04-18 21:40:55,False,0.0,Early,Electra Townie Original 7D EQ - 2016,1,2,2016,599.99,data lake,2025-04-18 21:40:55,51.1269,30675.628731,Electra,data lake,2025-04-18 21:40:55,Dorine,Roberson,0,dorine.roberson@msn.com,396 Meadowbrook Lane ,Santa Cruz,CA,95060,data lake,2025-04-18 21:40:55,local,Santa Cruz Bikes,(831) 476-4321,0,3700 Portola Drive,Santa Cruz,CA,0.0,data lake,2025-04-18 21:40:55,Comfort Bicycles,data lake,2025-04-18 21:40:55,Mireya,0,mireya.copeland@bikes.shop,(831) 555-5555,1,1.0,1.0,data lake,2025-04-18 21:40:55,16.0,data lake,2025-04-18 21:40:55
1049,5,10,2,1549.0,0.05,postgres db,2025-04-18 21:40:55,194,4,2017-08-09,2017-08-11,2017-08-10,1,2,postgres db,2025-04-18 21:40:55,False,0.0,Early,Surly Straggler - 2016,8,4,2016,1549.0,data lake,2025-04-18 21:40:55,51.1269,79195.5681,Surly,data lake,2025-04-18 21:40:55,Dorine,Roberson,0,dorine.roberson@msn.com,396 Meadowbrook Lane ,Santa Cruz,CA,95060,data lake,2025-04-18 21:40:55,local,Santa Cruz Bikes,(831) 476-4321,0,3700 Portola Drive,Santa Cruz,CA,0.0,data lake,2025-04-18 21:40:55,Cyclocross Bicycles,data lake,2025-04-18 21:40:55,Mireya,0,mireya.copeland@bikes.shop,(831) 555-5555,1,1.0,1.0,data lake,2025-04-18 21:40:55,15.0,data lake,2025-04-18 21:40:55
